account_id,bank_district_id,frequency,date_opened,year,lor,disp_id,client_id,type,birth_number,client_district_id,birth_year,birth_day,birth_month,gender,age,age_group,total_credit,average_credit,frequency_credit,most_recent_credit_date,total_withdrawal,average_withdrawal,frequency_withdrawal,most_recent_withdrawal_date,client_district,client_region,loan_id,loan_status,had_granted_loan_in1997,creditcard_type,had_creditcard_issued_in1997
3886,1,POPLATEK MESICNE,940220,1994,2,4684,4684,OWNER,535305,1,1953,5,3,F,43,40,914263.3000000002,22856.58,40,961231,941840.1999999998,19221.23,49,961231,Hl.m. Praha,Prague,0,0,0,0,0
3445,1,POPLATEK MESICNE,940222,1994,2,4166,4166,OWNER,470226,1,1947,26,2,M,49,40,147338.59999999998,5893.54,25,961231,142195.20000000004,4062.72,35,961231,Hl.m. Praha,Prague,0,0,0,0,0
2482,1,POPLATEK MESICNE,940223,1994,2,2997,2997,OWNER,415309,1,1941,9,3,F,55,50,151823.69999999998,6072.95,25,961231,158351.20000000004,2083.57,76,961231,Hl.m. Praha,Prague,0,0,0,0,0
2361,28,POPLATEK MESICNE,940225,1994,2,2853,2853,OWNER,565425,28,1956,25,4,F,40,40,135564.30000000002,3873.27,35,961231,128615.20000000004,2795.98,46,961231,Plzen - sever,west Bohemia,0,0,0,0,0
974,29,POPLATEK MESICNE,940225,1994,2,1174,1174,OWNER,705313,29,1970,13,3,F,26,20,324239.70000000007,13509.99,24,961231,304035.2,8217.17,37,961231,Rokycany,west Bohemia,0,0,0,0,0
2959,8,POPLATEK MESICNE,940225,1994,2,3573,3573,OWNER,725209,8,1972,9,2,F,24,20,656873.5,18767.81,35,961231,669813.1999999998,12881.02,52,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
1880,76,POPLATEK MESICNE,940225,1994,2,2281,2281,OWNER,785606,76,1978,6,6,F,18,10,75179.90000000001,1790.0,42,961231,84925.20000000004,2295.28,37,961231,Sumperk,north Moravia,0,0,0,0,0
3355,70,POPLATEK MESICNE,940226,1994,2,4057,4057,OWNER,225611,70,1922,11,6,F,74,70,71100.4,2962.52,24,961231,63835.19999999998,1450.8,44,961231,Karvina,north Moravia,0,0,0,0,0
2501,30,POPLATEK MESICNE,940226,1994,2,3019,3019,OWNER,690923,30,1969,23,9,M,27,20,243426.29999999996,10142.76,24,961231,236907.20000000004,3644.73,65,961231,Sokolov,west Bohemia,0,0,0,0,0
1073,73,POPLATEK MESICNE,940227,1994,2,1288,1288,OWNER,720520,73,1972,20,5,M,24,20,94590.69999999998,2866.38,33,961231,82571.20000000001,2172.93,38,961231,Opava,north Moravia,0,0,0,0,0
8558,1,POPLATEK PO OBRATU,940227,1994,2,10247,10555,OWNER,351215,1,1935,15,12,M,61,60,101853.20000000001,3086.46,33,961231,97278.0,3242.6,30,961231,Hl.m. Praha,Prague,0,0,0,0,0
3101,1,POPLATEK MESICNE,940227,1994,2,3750,3750,OWNER,381003,1,1938,3,10,M,58,50,35682.20000000001,1486.76,24,961231,39061.19999999999,1027.93,38,961231,Hl.m. Praha,Prague,0,0,0,0,0
2568,17,POPLATEK MESICNE,940302,1994,2,3099,3099,OWNER,651113,17,1965,13,11,M,31,30,300681.6,12528.4,24,961231,309315.19999999995,4179.94,74,961231,Pelhrimov,south Bohemia,0,0,0,0,0
1169,49,POPLATEK PO OBRATU,940302,1994,2,1408,1408,OWNER,690807,49,1969,7,8,M,27,20,143296.2,5307.27,27,961231,156411.0,3554.8,44,961231,Semily,east Bohemia,0,0,0,0,0
3684,23,POPLATEK MESICNE,940304,1994,2,4442,4442,OWNER,215429,23,1921,29,4,F,75,70,81352.0,3389.67,24,961231,84265.20000000001,1959.66,43,961231,Cheb,west Bohemia,0,0,0,0,0
1406,50,POPLATEK MESICNE,940304,1994,2,1703,1703,OWNER,180111,50,1918,11,1,M,78,70,50827.29999999999,2117.8,24,961231,53315.19999999999,1332.88,40,961231,Svitavy,east Bohemia,0,0,0,0,0
71,1,POPLATEK MESICNE,940305,1994,2,83,83,OWNER,786225,1,1978,25,12,F,18,10,284698.99999999994,11862.46,24,961231,284943.2,3433.05,83,961231,Hl.m. Praha,Prague,0,0,0,0,0
3528,10,POPLATEK MESICNE,940305,1994,2,4259,4259,OWNER,495616,10,1949,16,6,F,47,40,286404.7,11933.53,24,961231,290775.2,5934.19,49,961231,Praha - vychod,central Bohemia,0,0,0,0,0
3405,36,POPLATEK MESICNE,940307,1994,2,4116,4116,OWNER,361124,36,1936,24,11,M,60,60,268312.60000000003,11179.69,24,961231,270891.2,5528.39,49,961231,Liberec,north Bohemia,0,0,0,0,0
6118,1,POPLATEK TYDNE,940307,1994,2,7390,7390,OWNER,371104,1,1937,4,11,M,59,50,498243.2,11862.93,42,961231,468643.0,8080.05,58,961231,Hl.m. Praha,Prague,0,0,0,0,0
2382,59,POPLATEK MESICNE,940308,1994,2,2877,2877,OWNER,320429,59,1932,29,4,M,64,60,74617.79999999999,3109.07,24,961231,84011.20000000001,2049.05,41,961231,Kromeriz,south Moravia,0,0,0,0,0
1570,1,POPLATEK MESICNE,940312,1994,2,1903,1903,OWNER,395830,1,1939,30,8,F,57,50,52488.0,2187.0,24,961231,54795.19999999998,1480.95,37,961231,Hl.m. Praha,Prague,0,0,0,0,0
1511,51,POPLATEK PO OBRATU,940313,1994,2,1831,1831,OWNER,761009,51,1976,9,10,M,20,20,613362.2,18040.06,34,961231,597115.0,11942.3,50,961231,Trutnov,east Bohemia,0,0,0,0,0
1237,9,POPLATEK MESICNE,940313,1994,2,1492,1492,OWNER,685509,9,1968,9,5,F,28,20,528327.8999999999,15539.06,34,961231,528429.1999999998,11487.59,46,961231,Nymburk,central Bohemia,0,0,0,0,0
3307,30,POPLATEK MESICNE,940313,1994,2,3999,3999,OWNER,765116,30,1976,16,1,F,20,20,107681.2,2563.84,42,961231,120425.20000000004,3440.72,35,961231,Sokolov,west Bohemia,0,0,0,0,0
3378,55,POPLATEK MESICNE,940314,1994,2,4084,4084,OWNER,571005,55,1957,5,10,M,39,30,175480.99999999997,6499.3,27,961231,181959.20000000004,3955.63,46,961231,Brno - venkov,south Moravia,0,0,0,0,0
989,19,POPLATEK MESICNE,940314,1994,2,1193,1193,OWNER,260129,19,1926,29,1,M,70,70,62153.799999999996,2589.74,24,961231,64443.19999999999,1263.59,51,961231,Prachatice,south Bohemia,0,0,0,0,0
3253,71,POPLATEK PO OBRATU,940315,1994,2,3935,3935,OWNER,391127,71,1939,27,11,M,57,50,536202.3999999999,16248.56,33,961231,585768.0,12463.15,47,961231,Novy Jicin,north Moravia,0,0,0,0,0
1626,3,POPLATEK MESICNE,940315,1994,2,1971,1971,OWNER,695314,3,1969,14,3,F,27,20,261043.50000000003,10441.74,25,961231,311408.2,7785.2,40,961231,Beroun,central Bohemia,0,0,0,0,0
289,1,POPLATEK MESICNE,940317,1994,2,351,351,OWNER,730501,1,1973,1,5,M,23,20,229120.49999999997,9546.69,24,961231,243067.20000000004,3858.21,63,961231,Hl.m. Praha,Prague,0,0,0,0,0
1987,54,POPLATEK MESICNE,940317,1994,2,2414,2414,OWNER,505713,54,1950,13,7,F,46,40,249828.69999999995,10409.53,24,961231,275455.20000000007,7248.82,38,961231,Brno - mesto,south Moravia,0,0,0,0,0
817,5,POPLATEK MESICNE,940318,1994,2,981,981,OWNER,600628,5,1960,28,6,M,36,30,279334.00000000006,11638.92,24,961231,254615.20000000004,4546.7,56,961231,Kolin,central Bohemia,0,0,0,0,0
2228,34,POPLATEK MESICNE,940319,1994,2,2700,2700,OWNER,450222,34,1945,22,2,M,51,50,603252.6,17235.79,35,961231,598991.5999999999,8681.04,69,961231,Chomutov,north Bohemia,0,0,0,0,0
904,1,POPLATEK MESICNE,940320,1994,2,1089,1089,OWNER,391209,1,1939,9,12,M,57,50,245285.90000000002,10220.25,24,961231,234795.20000000004,6522.09,36,961231,Hl.m. Praha,Prague,0,0,0,gold,1
3824,41,POPLATEK MESICNE,940320,1994,2,4608,4608,OWNER,450118,41,1945,18,1,M,51,50,122265.39999999998,5094.39,24,961231,135551.20000000004,3388.78,40,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
3599,63,POPLATEK MESICNE,940320,1994,2,4342,4342,OWNER,185407,63,1918,7,4,F,78,70,66340.90000000001,2764.2,24,961231,63709.19999999998,1873.8,34,961231,Vyskov,south Moravia,0,0,0,0,0
22,1,POPLATEK MESICNE,940323,1994,2,28,28,OWNER,450929,1,1945,29,9,M,51,50,228567.99999999997,8791.08,26,961231,201599.20000000004,4799.98,42,961231,Hl.m. Praha,Prague,0,0,0,0,0
470,64,POPLATEK MESICNE,940323,1994,2,565,565,OWNER,595703,64,1959,3,7,F,37,30,110240.00000000001,3937.14,28,961231,114987.20000000003,1642.67,70,961231,Zlin,south Moravia,0,0,0,0,0
1273,37,POPLATEK MESICNE,940325,1994,2,1536,1536,OWNER,676013,37,1967,13,10,F,29,20,268534.49999999994,11188.94,24,961231,269831.2,5996.25,45,961231,Litomerice,north Bohemia,0,0,0,0,0
237,50,POPLATEK MESICNE,940325,1994,2,287,287,OWNER,800909,50,1980,9,9,M,16,10,35569.100000000006,1482.05,24,961231,33575.19999999999,746.12,45,961231,Svitavy,east Bohemia,0,0,0,0,0
59,43,POPLATEK MESICNE,940327,1994,2,68,68,OWNER,461214,43,1946,14,12,M,50,50,196562.00000000003,7280.07,27,961231,199795.20000000004,3444.74,58,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
572,32,POPLATEK MESICNE,940327,1994,2,686,686,OWNER,716003,32,1971,3,10,F,25,20,259543.99999999997,10814.33,24,961231,263807.2,3471.15,76,961231,Ceska Lipa,north Bohemia,0,0,0,0,0
1269,52,POPLATEK MESICNE,940328,1994,2,1531,1531,OWNER,605628,52,1960,28,6,F,36,30,159466.9,6378.68,25,961231,157423.20000000004,2714.19,58,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
855,1,POPLATEK MESICNE,940328,1994,2,1030,1030,OWNER,471011,1,1947,11,10,M,49,40,193431.5,7164.13,27,961231,188591.20000000004,4012.58,47,961231,Hl.m. Praha,Prague,0,0,0,0,0
3183,45,POPLATEK MESICNE,940401,1994,2,3848,3848,OWNER,385814,45,1938,14,8,F,58,50,84036.19999999998,3501.51,24,961231,86573.2,1841.98,47,961231,Jicin,east Bohemia,0,0,0,0,0
1969,5,POPLATEK MESICNE,940402,1994,2,2394,2394,OWNER,620604,5,1962,4,6,M,34,30,139788.09999999998,5591.52,25,961231,148211.20000000004,3368.44,44,961231,Kolin,central Bohemia,0,0,0,0,0
2799,54,POPLATEK TYDNE,940403,1994,2,3382,3382,OWNER,540228,54,1954,28,2,M,42,40,35545.6,2090.92,17,961231,69725.0,1884.46,37,961231,Brno - mesto,south Moravia,0,0,0,classic,1
1042,43,POPLATEK MESICNE,940403,1994,2,1250,1250,OWNER,525801,43,1952,1,8,F,44,40,158894.5,6620.6,24,961231,158875.20000000004,4180.93,38,961231,Hradec Kralove,east Bohemia,0,0,0,0,0
1158,50,POPLATEK MESICNE,940403,1994,2,1392,1392,OWNER,320206,50,1932,6,2,M,64,60,77420.49999999999,3225.85,24,961231,75027.2,1705.16,44,961231,Svitavy,east Bohemia,0,0,0,0,0
2713,26,POPLATEK MESICNE,940403,1994,2,3274,3274,OWNER,290122,26,1929,22,1,M,67,60,78369.19999999998,3265.38,24,961231,64499.19999999998,1791.64,36,961231,Plzen - mesto,west Bohemia,0,0,0,0,0
740,28,POPLATEK MESICNE,940404,1994,2,888,888,OWNER,731026,28,1973,26,10,M,23,20,10094.299999999997,593.78,17,961231,7300.0,1460.0,5,961119,Plzen - sever,west Bohemia,0,0,0,0,0
493,26,POPLATEK MESICNE,940405,1994,2,592,592,OWNER,650718,26,1965,18,7,M,31,30,224947.39999999997,9372.81,24,961231,236795.20000000004,6577.64,36,961231,Plzen - mesto,west Bohemia,0,0,0,0,0
2067,76,POPLATEK MESICNE,940407,1994,2,2506,2506,OWNER,760927,76,1976,27,9,M,20,20,75950.89999999997,2373.47,32,961231,66675.19999999998,2083.6,32,961231,Sumperk,north Moravia,0,0,0,0,0
3804,7,POPLATEK MESICNE,940407,1994,2,4584,4584,OWNER,495624,7,1949,24,6,F,47,40,417066.99999999994,16041.04,26,961231,407701.9,5436.03,75,961231,Melnik,central Bohemia,0,0,0,0,0
4259,66,POPLATEK MESICNE,940408,1994,2,5133,5133,OWNER,595810,66,1959,10,8,F,37,30,575968.6,23998.69,24,961231,583286.1999999998,7478.03,78,961231,Zdar nad Sazavou,south Moravia,0,0,0,0,0
2886,1,POPLATEK MESICNE,940408,1994,2,3488,3488,OWNER,551009,1,1955,9,10,M,41,40,90869.40000000001,2753.62,33,961231,87939.20000000001,2045.1,43,961231,Hl.m. Praha,Prague,0,0,0,0,0
761,43,POPLATEK MESICNE,940409,1994,2,911,911,OWNER,391128,43,1939,28,11,M,57,50,14475.6,761.87,19,961231,4500.0,900.0,5,961025,Hradec Kralove,east Bohemia,0,0,0,0,0
1918,24,POPLATEK MESICNE,940410,1994,2,2328,2328,OWNER,681002,24,1968,2,10,M,28,20,83299.09999999999,3470.8,24,961231,94527.20000000001,2198.31,43,961231,Karlovy Vary,west Bohemia,0,0,0,0,0
3036,10,POPLATEK MESICNE,940410,1994,2,3669,3669,OWNER,620822,10,1962,22,8,M,34,30,118686.09999999999,7417.88,16,961231,148275.2,5295.54,28,961231,Praha - vychod,central Bohemia,0,0,0,0,0
3259,1,POPLATEK MESICNE,940411,1994,2,3943,3943,OWNER,451204,1,1945,4,12,M,51,50,59472.399999999994,1858.51,32,961231,44629.19999999999,858.25,52,961231,Hl.m. Praha,Prague,0,0,0,classic,1
4408,71,POPLATEK TYDNE,940411,1994,2,5312,5312,OWNER,470108,71,1947,8,1,M,49,40,441268.10000000003,14708.94,30,961231,466878.0,9337.56,50,961231,Novy Jicin,north Moravia,0,0,0,0,0
2009,17,POPLATEK MESICNE,940414,1994,2,2440,2440,OWNER,350909,17,1935,9,9,M,61,60,303969.3,12665.39,24,961231,320651.19999999995,5725.91,56,961231,Pelhrimov,south Bohemia,0,0,0,0,0
1194,1,POPLATEK MESICNE,940415,1994,2,1440,1440,OWNER,780117,1,1978,17,1,M,18,10,290444.79999999993,12101.87,24,961231,322207.19999999995,6317.79,51,961231,Hl.m. Praha,Prague,0,0,0,0,0
3718,63,POPLATEK MESICNE,940416,1994,2,4483,4483,OWNER,665829,63,1966,29,8,F,30,30,52285.200000000004,1742.84,30,961231,46179.19999999999,1026.2,45,961231,Vyskov,south Moravia,0,0,0,0,0
3201,4,POPLATEK MESICNE,940417,1994,2,3870,3870,OWNER,715808,4,1971,8,8,F,25,20,134551.5,4639.71,29,961231,125875.20000000003,2331.02,54,961231,Kladno,central Bohemia,0,0,0,0,0
460,1,POPLATEK MESICNE,940418,1994,2,552,552,OWNER,345508,1,1934,8,5,F,62,60,71913.4,2996.39,24,961231,70513.2,2073.92,34,961231,Hl.m. Praha,Prague,0,0,0,0,0
784,59,POPLATEK MESICNE,940419,1994,2,938,938,OWNER,445807,59,1944,7,8,F,52,50,301982.4000000001,12582.6,24,961231,306895.19999999995,3610.53,85,961231,Kromeriz,south Moravia,0,0,0,0,0
3714,2,POPLATEK TYDNE,940421,1994,2,4479,4479,OWNER,585724,2,1958,24,7,F,38,30,394933.60000000003,14627.17,27,961231,392143.0,4782.23,82,961231,Benesov,central Bohemia,0,0,0,0,0
2154,63,POPLATEK MESICNE,940421,1994,2,2607,2607,OWNER,430327,63,1943,27,3,M,53,50,39176.9,1632.37,24,961231,43337.19999999999,1083.43,40,961231,Vyskov,south Moravia,0,0,0,0,0
1256,38,POPLATEK MESICNE,940421,1994,2,1516,1516,OWNER,466017,38,1946,17,10,F,50,50,200327.19999999998,8013.09,25,961231,205339.20000000004,2975.93,69,961231,Louny,north Bohemia,0,0,0,0,0
1353,51,POPLATEK MESICNE,940421,1994,2,1640,1640,OWNER,535613,51,1953,13,6,F,43,40,212040.2,8835.01,24,961231,224139.20000000004,4229.04,53,961231,Trutnov,east Bohemia,0,0,0,0,0
1820,10,POPLATEK MESICNE,940422,1994,2,2206,2206,OWNER,645604,10,1964,4,6,F,32,30,222781.6,8911.26,25,961231,207583.20000000004,4942.46,42,961231,Praha - vychod,central Bohemia,0,0,0,0,0
2494,74,POPLATEK MESICNE,940423,1994,2,3011,3011,OWNER,550919,74,1955,19,9,M,41,40,524403.6,21850.15,24,961231,540688.1999999998,7306.6,74,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
2399,1,POPLATEK MESICNE,940426,1994,2,2896,2896,OWNER,755516,1,1975,16,5,F,21,20,56143.0,1336.74,42,961231,65975.19999999998,2275.01,29,961231,Hl.m. Praha,Prague,0,0,0,0,0
343,18,POPLATEK MESICNE,940426,1994,2,420,420,OWNER,780313,18,1978,13,3,M,18,10,49352.399999999994,1827.87,27,961231,53445.19999999999,1214.66,44,961231,Pisek,south Bohemia,0,0,0,0,0
575,38,POPLATEK MESICNE,940426,1994,2,690,690,OWNER,421107,38,1942,7,11,M,54,50,121449.40000000001,4857.98,25,961231,127475.20000000003,2317.73,55,961231,Louny,north Bohemia,0,0,0,0,0
900,48,POPLATEK MESICNE,940426,1994,2,1083,1083,OWNER,371215,48,1937,15,12,M,59,50,120152.90000000001,4450.11,27,961231,124055.20000000003,3180.9,39,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
1467,37,POPLATEK MESICNE,940427,1994,2,1779,1779,OWNER,351126,37,1935,26,11,M,61,60,257311.9,10721.33,24,961231,240443.20000000004,5724.84,42,961231,Litomerice,north Bohemia,0,0,0,0,0
31,68,POPLATEK MESICNE,940427,1994,2,39,39,OWNER,680125,68,1968,25,1,M,28,20,605962.0,15537.49,39,961231,633681.1999999998,11734.84,54,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
1375,19,POPLATEK MESICNE,940427,1994,2,1663,1663,OWNER,570429,19,1957,29,4,M,39,30,266055.4,11085.64,24,961231,266803.2,4764.34,56,961231,Prachatice,south Bohemia,0,0,0,0,0
1371,1,POPLATEK MESICNE,940427,1994,2,1659,1659,OWNER,376215,1,1937,15,12,F,59,50,56307.100000000006,2346.13,24,961231,56113.19999999999,1603.23,35,961231,Hl.m. Praha,Prague,0,0,0,0,0
844,53,POPLATEK MESICNE,940428,1994,2,1018,1018,OWNER,450228,53,1945,28,2,M,51,50,610722.7999999999,25446.78,24,961231,585448.1999999998,10644.51,55,961231,Blansko,south Moravia,0,0,0,0,0
908,62,POPLATEK MESICNE,940429,1994,2,1093,1093,OWNER,765728,62,1976,28,7,F,20,20,97531.3,3251.04,30,961231,72775.2,2205.31,33,961231,Uherske Hradiste,south Moravia,0,0,0,0,0
3134,48,POPLATEK MESICNE,940429,1994,2,3790,3790,OWNER,360828,48,1936,28,8,M,60,60,261409.99999999997,10892.08,24,961231,264471.20000000007,5749.37,46,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
2092,1,POPLATEK MESICNE,940429,1994,2,2535,2535,OWNER,450110,1,1945,10,1,M,51,50,110561.59999999999,5264.84,21,961231,138851.20000000004,4479.07,31,961231,Hl.m. Praha,Prague,0,0,0,0,0
3747,1,POPLATEK MESICNE,940501,1994,2,4520,4520,OWNER,575628,1,1957,28,6,F,39,30,151770.90000000002,4463.85,34,961231,154467.20000000004,2340.41,66,961231,Hl.m. Praha,Prague,0,0,0,0,0
277,32,POPLATEK PO OBRATU,940501,1994,2,334,334,OWNER,691031,32,1969,31,10,M,27,20,239596.30000000002,9983.18,24,961231,238559.0,6626.64,36,961231,Ceska Lipa,north Bohemia,0,0,0,classic,1
3595,30,POPLATEK MESICNE,940501,1994,2,4338,4338,OWNER,441025,30,1944,25,10,M,52,50,164766.9,6102.48,27,961231,166231.20000000004,3694.03,45,961231,Sokolov,west Bohemia,0,0,0,0,0
2511,40,POPLATEK MESICNE,940501,1994,2,3031,3031,OWNER,655905,40,1965,5,9,F,31,30,183120.2,7043.08,26,961231,173435.20000000004,3335.29,52,961231,Teplice,north Bohemia,0,0,0,0,0
1388,29,POPLATEK MESICNE,940502,1994,2,1680,1680,OWNER,755328,29,1975,28,3,F,21,20,278038.49999999994,11584.94,24,961231,285275.2,9202.43,31,961231,Rokycany,west Bohemia,0,0,0,0,0
4245,52,POPLATEK MESICNE,940502,1994,2,5117,5117,OWNER,750321,52,1975,21,3,M,21,20,200725.5,8363.56,24,961231,180883.20000000004,4522.08,40,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
3838,3,POPLATEK MESICNE,940502,1994,2,4626,4626,OWNER,476124,3,1947,24,11,F,49,40,164571.2,6857.13,24,961231,178775.20000000004,6164.66,29,961231,Beroun,central Bohemia,0,0,0,0,0
543,64,POPLATEK MESICNE,940503,1994,2,654,654,OWNER,425517,64,1942,17,5,F,54,50,52240.5,1934.83,27,961231,56391.19999999999,805.59,70,961231,Zlin,south Moravia,0,0,0,0,0
3653,31,POPLATEK MESICNE,940503,1994,2,4404,4404,OWNER,515409,31,1951,9,4,F,45,40,288983.5,12040.98,24,961231,283667.2,4807.92,59,961231,Tachov,west Bohemia,0,0,0,0,0
524,61,POPLATEK MESICNE,940503,1994,2,630,630,OWNER,520303,61,1952,3,3,M,44,40,253941.69999999998,10580.9,24,961231,262691.2,5472.73,48,961231,Trebic,south Moravia,0,0,0,0,0
82,26,POPLATEK MESICNE,940503,1994,2,97,97,OWNER,651128,26,1965,28,11,M,31,30,724623.5,19069.04,38,961231,676230.2,15027.34,45,961231,Plzen - mesto,west Bohemia,0,0,0,0,0
3912,2,POPLATEK MESICNE,940504,1994,2,4718,4718,OWNER,321122,2,1932,22,11,M,64,60,76439.39999999998,3184.97,24,961231,76371.2,1414.28,54,961231,Benesov,central Bohemia,0,0,0,0,0
1949,41,POPLATEK MESICNE,940504,1994,2,2370,2370,OWNER,565821,41,1956,21,8,F,40,40,160696.69999999998,6180.64,26,961231,165515.20000000004,1994.16,83,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
1865,1,POPLATEK MESICNE,940504,1994,2,2263,2263,OWNER,340817,1,1934,17,8,M,62,60,76402.1,3183.42,24,961231,78745.20000000001,1711.85,46,961231,Hl.m. Praha,Prague,0,0,0,0,0
451,11,POPLATEK MESICNE,940505,1994,2,543,543,OWNER,585415,11,1958,15,4,F,38,30,5246.799999999999,308.64,17,961231,14200.0,2028.57,7,961220,Praha - zapad,central Bohemia,0,0,0,0,0
50,1,POPLATEK MESICNE,940506,1994,2,59,59,OWNER,570218,1,1957,18,2,M,39,30,213606.69999999998,8544.27,25,961231,221491.20000000004,3631.0,61,961231,Hl.m. Praha,Prague,0,0,0,0,0
1184,14,POPLATEK MESICNE,940506,1994,2,1427,1427,OWNER,656216,14,1965,16,12,F,31,30,493838.00000000006,20576.58,24,961231,483490.1999999999,10287.03,47,961231,Ceske Budejovice,south Bohemia,0,0,0,0,0
363,1,POPLATEK MESICNE,940506,1994,2,441,441,OWNER,590914,1,1959,14,9,M,37,30,436310.50000000006,15582.52,28,961231,445567.19999999995,9901.49,45,961231,Hl.m. Praha,Prague,0,0,0,0,0
2454,8,POPLATEK MESICNE,940507,1994,2,2964,2964,OWNER,781127,8,1978,27,11,M,18,10,131895.99999999997,3140.38,42,961231,108725.20000000001,3197.8,34,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
2847,75,POPLATEK MESICNE,940508,1994,2,3441,3441,OWNER,580209,75,1958,9,2,M,38,30,128735.4,3901.07,33,961231,108795.20000000003,2590.36,42,961231,Prerov,north Moravia,0,0,0,0,0
2740,14,POPLATEK MESICNE,940508,1994,2,3307,3307,OWNER,795701,14,1979,1,7,F,17,10,288994.3,12041.43,24,961231,311175.19999999995,8890.72,35,961231,Ceske Budejovice,south Bohemia,0,0,0,0,0
1871,48,POPLATEK MESICNE,940510,1994,2,2269,2269,OWNER,636110,48,1963,10,11,F,33,30,301185.8,12549.41,24,961231,288499.19999999995,7397.42,39,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
8405,20,POPLATEK MESICNE,940510,1994,2,10074,10382,OWNER,655217,20,1965,17,2,F,31,30,294768.1,7558.16,39,961231,295587.19999999995,3518.9,84,961231,Strakonice,south Bohemia,0,0,0,0,0
266,47,POPLATEK MESICNE,940511,1994,2,321,321,OWNER,436024,47,1943,24,10,F,53,50,650066.5,27086.1,24,961231,695987.1999999998,13646.81,51,961231,Pardubice,east Bohemia,0,0,0,classic,1
1879,10,POPLATEK MESICNE,940513,1994,2,2280,2280,OWNER,745424,10,1974,24,4,F,22,20,37167.8,1548.66,24,961231,37327.19999999999,761.78,49,961231,Praha - vychod,central Bohemia,0,0,0,0,0
2259,64,POPLATEK MESICNE,940514,1994,2,2735,2735,OWNER,280731,64,1928,31,7,M,68,60,54026.399999999994,2251.1,24,961231,53065.19999999999,1516.15,35,961231,Zlin,south Moravia,0,0,0,0,0
609,63,POPLATEK MESICNE,940515,1994,2,729,729,OWNER,695317,63,1969,17,3,F,27,20,36491.9,1520.5,24,961231,32425.19999999999,540.42,60,961231,Vyskov,south Moravia,0,0,0,0,0
9750,74,POPLATEK MESICNE,940516,1994,2,11695,12003,OWNER,760623,74,1976,23,6,M,20,20,359996.19999999995,9473.58,38,961231,387708.6,7602.13,51,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
2375,29,POPLATEK MESICNE,940516,1994,2,2870,2870,OWNER,591128,29,1959,28,11,M,37,30,308318.1,12846.59,24,961231,326007.2,5525.55,59,961231,Rokycany,west Bohemia,0,0,0,0,0
216,38,POPLATEK MESICNE,940516,1994,2,261,261,OWNER,376207,38,1937,7,12,F,59,50,78975.4,3290.64,24,961231,78873.2,1383.74,57,961231,Louny,north Bohemia,0,0,0,0,0
56,50,POPLATEK MESICNE,940516,1994,2,65,65,OWNER,435527,50,1943,27,5,F,53,50,195936.3,7536.01,26,961231,194995.20000000004,4755.98,41,961231,Svitavy,east Bohemia,0,0,0,0,0
7824,60,POPLATEK MESICNE,940517,1994,2,9367,9675,OWNER,705219,60,1970,19,2,F,26,20,170397.69999999998,11359.85,15,961031,244381.40000000005,4443.3,55,961231,Prostejov,south Moravia,0,0,0,0,0
649,69,POPLATEK TYDNE,940517,1994,2,779,779,OWNER,445612,69,1944,12,6,F,52,50,389969.9000000001,14998.84,26,961231,383060.0,10944.57,35,961231,Jesenik,north Moravia,0,0,0,0,0
2996,54,POPLATEK MESICNE,940517,1994,2,3618,3618,OWNER,530221,54,1953,21,2,M,43,40,180097.30000000002,7203.89,25,961231,171151.20000000004,2087.21,82,961231,Brno - mesto,south Moravia,0,0,0,0,0
1509,51,POPLATEK MESICNE,940519,1994,2,1829,1829,OWNER,425816,51,1942,16,8,F,54,50,185425.39999999997,7726.06,24,961231,171551.20000000004,3363.75,51,961231,Trutnov,east Bohemia,0,0,0,0,0
2170,1,POPLATEK PO OBRATU,940519,1994,2,2626,2626,OWNER,400214,1,1940,14,2,M,56,50,650849.8,27118.74,24,961231,618456.0,8472.0,73,961231,Hl.m. Praha,Prague,0,0,0,0,0
2001,75,POPLATEK MESICNE,940519,1994,2,2431,2431,OWNER,661010,75,1966,10,10,M,30,30,510751.60000000003,21281.32,24,961231,479325.1999999999,8876.39,54,961231,Prerov,north Moravia,0,0,0,0,0
